ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
698833,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22191
698839,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,20564,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20563
698847,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23379,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23378
698905,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,21927,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21928
698909,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,21959,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21334
698918,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,20988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21938
698923,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22289,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22288
698928,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16427,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21645
698950,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,21860,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21861
698952,23,0,0,6,0,0,20000,1,1,0,0,0,0,0,0,21391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21397
698955,42,0,0,6,1,0,0,0,1,0,0,0,0,0,0,23454,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,20884
698958,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,21136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21135
698960,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,21138,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21137
698962,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,21139,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21138
698989,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,21388,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21387
699005,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,20810,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20809
699015,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,21787,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21788
699016,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,19707,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21789
699018,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,21174,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21129
699039,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,21172,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21130
699043,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,21062,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21080
699076,23,0,0,6,0,0,7000,1,1,0,0,0,0,0,0,23002,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23003
699084,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22312,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22287
699095,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,21809,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21808
699098,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,21740,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21741
699100,23,0,0,6,0,0,30000,1,1,0,0,0,0,0,0,22012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22011
699122,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22848,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22600
699125,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23544,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21747
699179,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,21840,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21841
699183,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22201,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22200
699184,23,0,0,6,0,0,5000,1,1,0,0,0,0,0,0,21709,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21733
699215,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22200,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22199
699221,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22193,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22192
699228,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,23209,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23208
699230,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23253,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23209
699235,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,21977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21890
699281,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,29478,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21838
699298,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22193
699300,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22195,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22194
699334,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,15976,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21911
699352,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22600,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22618
699373,23,0,1,6,0,0,2000,1,1,0,0,0,0,0,0,22786,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22781
699376,23,0,2,6,0,0,1000,1,1,0,0,0,0,0,0,16806,0,1,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,24,0,23023
699386,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,22442,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22441
699393,23,0,0,6,0,0,8000,1,1,0,0,0,0,0,0,20476,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,20547
699397,23,0,0,6,0,0,13000,1,1,0,0,0,0,0,0,25778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,21737
699424,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23448,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23446
699434,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22619,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22620
699447,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,13327,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,22641
699464,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22284,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22283
699465,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22291,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22286
699476,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,21970,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21969
699485,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,27775,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,27774
699491,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22789
699494,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,11009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22790
699510,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,5164,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,22,15,22924
699533,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,21830,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21828
699548,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,26643,0,1,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,0,27897
699553,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,21976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21853
699570,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23684,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,23688
699583,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22975,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22972
699623,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,19594,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,22997
699628,23,0,1,6,0,0,2000,1,1,0,0,0,0,0,0,22745,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,22744
699633,23,0,1,6,0,0,2000,1,1,0,0,0,0,0,0,22786,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22787
699646,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,21898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21897
699659,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,22429,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22431
699708,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22439,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,22438
699719,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,23183,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23184
699730,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,21858,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21857
699740,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,21865,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21864
699743,23,0,0,6,0,0,15000,1,1,0,0,0,0,0,0,21867,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,38,21866
699751,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,22741,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22739
699756,23,0,0,6,0,0,15000,1,1,0,0,0,0,0,0,21795,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,38,21794
699779,109,0,0,6,0,0,0,1,1,0,4096,0,0,0,0,21091,0,1,0,0,0,1,15,0,0,0,0,0,0,4096,0,0,0,1,0,21089
699801,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,22595,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22638
699807,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22983,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22982
699810,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22983
699812,23,0,0,6,0,0,8000,1,1,0,0,0,0,0,0,22680,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22679
699829,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,22592,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,21832
699840,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20875
699851,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,21868,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21909
699862,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,23687,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23686
699866,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,21556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21544
699882,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,27648,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,21992
699903,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,22412,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22413
699905,23,0,0,6,0,0,4000,1,1,0,0,0,0,0,0,23424,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,15,23425
699936,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23770,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,23735
699947,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22915,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22914
699963,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,24255,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24256
699971,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23770,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,23738
699993,23,0,1,6,0,0,18000,1,1,0,0,0,0,0,0,23019,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,6,23015
699998,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22980,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22979
700006,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22991,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22989
700013,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,18350,0,1,0,0,0,1,5,0,0,0,0,0,0,192,0,0,0,1,0,23551
700014,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26545,0,1,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,21,0,23552
700032,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,23394,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,23340
700087,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,26976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26107
700095,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,22649,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22648
700111,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23580,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23581
700140,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,22986,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22992
700150,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23590,0,1,0,0,0,1,100,0,0,0,0,0,0,8388608,0,0,0,1,0,23591
700166,23,0,2,6,0,0,1000,1,1,0,0,0,0,0,0,23619,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,23620
700183,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23697,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23698
700188,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23770,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,23769
700202,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,13619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23771
700234,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8149,0,0,0,0,0,0,0,1,0,24108
700259,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23770,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,23736
700261,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,23770,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,23737
700270,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,22273,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22272
700280,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,23258,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23257
700322,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23682,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23689
700363,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23865,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23867
700365,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,18350,0,1,0,0,0,1,0,0,0,0,0,0,0,128,0,0,0,1,0,23572
700396,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23547,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23548
700402,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,23365,0,1,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,24,0,23364
700448,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22716
700475,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,22659,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22652
700493,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8115,0,0,0,0,0,0,0,21,0,24064
700494,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8122,0,0,0,0,0,0,0,1,0,24064
700495,23,0,0,6,0,0,4000,1,1,0,0,0,0,0,0,24065,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24066
700498,23,0,0,6,0,0,5000,1,1,0,0,0,0,0,0,22659,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22653
700505,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,22858,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22857
700530,23,0,0,6,0,0,30000,1,1,0,0,0,0,0,0,22392,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,22391
700538,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7871,0,0,0,0,0,0,0,1,0,23660
700558,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22982,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22981
700568,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,24723,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57,0,24724
700589,23,0,2,6,0,0,2000,1,1,0,0,0,0,0,0,23462,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23342
700598,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7142,0,0,0,0,0,0,0,21,0,23658
700599,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7141,0,0,0,0,0,0,0,21,0,23658
700600,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7872,0,0,0,0,0,0,0,1,0,23659
700684,23,0,1,6,0,0,2000,1,1,0,0,0,0,0,0,23010,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,22,15,23009
700687,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7681,0,0,0,0,0,0,0,1,0,23354
700692,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22976,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22975
700717,23,0,0,6,0,0,15000,1,1,0,0,0,0,0,0,23328,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23327
700736,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,25695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24411
700737,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,25696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24411
700836,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,24827,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,24828
700847,23,0,0,6,0,0,4000,1,1,0,0,0,0,0,0,24086,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,24087
700849,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,24089,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,24088
700867,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,24211,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,24210
700884,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,8354,0,0,0,0,0,0,0,25,0,24875
700894,42,0,1,6,0,0,0,1,1,0,0,0,0,0,0,23781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23780
700924,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23305
700928,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,24907,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24858
700988,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,24316,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,24315
700998,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16782,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23306
701035,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7843,0,0,0,0,0,0,0,1,0,23514
701048,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22730,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22731
701065,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,26474,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23541
701066,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,26475,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23541
701103,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,24391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24390
701106,109,0,0,6,0,0,0,1,1,0,0,0,0,0,0,24405,0,1,0,0,0,1,6,0,0,0,0,0,0,32,0,0,0,1,0,24392
701120,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,24066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24058
701129,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8114,0,0,0,0,0,0,0,21,0,24061
701130,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8121,0,0,0,0,0,0,0,1,0,24061
701132,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,26401,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24384
701133,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,26402,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24384
701140,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22977,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22976
701143,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22978
701193,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,30003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24417
701205,23,0,0,6,0,0,8000,1,1,0,0,0,0,0,0,23969,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23968
701233,23,0,0,6,0,0,2000,1,1,0,0,0,0,0,0,24345,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24344
701246,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,23244,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,23245
701262,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,24311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24310
701293,23,0,0,6,0,0,5000,1,1,0,0,0,0,0,0,23415,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,22,15,23418
701326,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,15589,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24236
701351,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,24615,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24614
701371,0,0,2,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8240,0,0,0,0,0,0,0,1,0,24377
701391,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,9204,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23537
701413,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,26260,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23692
701414,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,26261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23692
701417,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,25695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23540
701418,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,25696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23540
701464,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8149,0,0,0,0,0,0,0,1,0,24107
701471,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,23722,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23721
701497,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,23864,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23863
